label,review
1,喜欢民歌的人是成熟，我坚信这点。哈哈//@IT销售经理: 回复@仙人_醉:喜欢民歌，是为了弘扬民族精神，为了维护世界和平。。。[哈哈] //@仙人_醉:你们也都喜欢民歌吗？和我一样 //@IT销售经理: @仙人_醉 民族歌唱的好。
1,附近的公司一激动。。。 //@郭海MediaV:退役的太监不是住在保福寺的吗?//@互联网信徒王冠雄:右边评论我喜欢。。。@马海平 //@梵静心 ：[哈哈]风水宝地，只有it人才能镇得住，it人不信邪，敢闯敢创！
1,谢谢(^_^)得到顾客的肯定是我一天中最开心的事情[转发][转发][转发]//@Ashley-想不到霸气侧漏的名字:奶油蛋糕好好吃～厚厚的奶油层完全不会腻，下次一定去试下特调～//@H2悦Happyhours:[爱你][爱你]都是绿色无污染呢，无任何添加剂//@美食妄想狂是我:爱吃甜品！！！@爱吃苹果维C @日下客 @小胖子在瘦身
0,#我是收留我的主人#【收留我shou65】网络版注册流程示意图，Po主为了这个图快shi了，可能最近都不想再做这么大，这么麻烦的图！让我先去shi一会儿先！等我缓过一口气再说！[泪]@收留我shou65 @留友大本营 （皮埃斯：图片不清楚请点击【查看大图】）
1,[可爱]又长知识了哦！
1,[哈哈] //@haollee:喜欢 //@鹏飞的甜点日记:转发微博
1,回复@陈帆-凌晨:细腻柔软的春天//@陈帆-凌晨:@诺小娜nona@李一毛虫@摄影旅游杂志 老师，江南的春天。[可爱]
0,小时候每次和爷爷奶奶聊天，他们提到六十年代都会流泪，是真的流泪，当时不知道为什么他们一提60年情感就会这么丰富，后来长大后上网看了相关的资料才发现，那是一个时代的惨剧，也终于知道为什么时隔三四十年，老年人还会流泪的原因。[泪]
0,以前宵夜吃一碗饭肚子也不会疼，都怪北京这破天气，今天才吃一碗饭肚子就好疼啊...[泪]
0,绚烂夏秋静美??花开荼蘼心余伤[悲伤][悲伤]
0,很快就有20了！//@i恒欣的恒心: 水货市场，5 天天在掉价！[鼓掌] 已经5400咯//@想去度假的陈小莉Jessica: [衰]太掉价了
0,黄河，也许不久滴将来也要被改道！[怒] //@大黑团长:尼玛有种愚公移了千佛山[打哈气] //@曹传虎: 团长，你还真多别，别明天给填平了盖地主大院。 //@大黑团长: 瞎说，还有皇帝逛过的大明湖暂时还安全 //@曹传虎: [哈哈] //@杨樾杨樾: 济南就剩下一个文物了――南郊宾馆……
0,我有初老症了……看了<我不可能爱上你>才知道！[泪][泪][泪]@o艾米0 @煎刀鱼 @女巫Nicole-LLG 不能再放纵自己了???
0,比今天上班更苦逼的是神马？就是5点多惊醒起床这个点就得粗发去南汇考试的孩纸。。。[泪][泪][泪] 早安，SH?
1,回复@小拔兔99:[bm可爱][爱你] //@小拔兔99:好看啊~~~洛凝做的越来越漂亮了 哈哈[good]
0,[馋嘴][馋嘴][抓狂]＂盐?凤眼果＂比栗子更粉、更香、更甜、更滑！
1,广播还是电视的？看样子是电视的。//@沈宏非: 如果她接下来的那句不是＂肥而不腻＂，就特么没资格做专业电视美食节目主持人！ //@陈晓卿:坏伦。。。 //@想说就说的高老师:[哈哈][哈哈][哈哈][哈哈]
1,还是大聚餐，关键还是火?。。。冬天火锅P0[嘻嘻]
0,【死循环】我要买火车票回老家，但是我身份证丢了，我买不到票，于是我回不去了。但是补办身份证必须回老家补办―― 于是，我死循环了。 委托家人找关系补办了身份证，家人快递给我，收件人是我。结果需要凭身份证取件――于是我又死循环了...[抓狂][怒骂]@官之爹@林徐攀@张武
1,小矮子，你不用长高，我会弯腰。?[爱你]
1,买菜的路上插空拍个花，有花就有春天，俺这个花痴的春天就要来了[哈哈]
1,抽奖大队已经排了300米了，祝大家Lucky啦[哈哈]
1,找到了1个//@经典丶微小说: 试试你的眼力。你用多久能找到8。[嘻嘻]
1,城在水中，水城一体[鼓掌]
1,4：2，快了半个身位[嘻嘻]@宋兆桓
0,最近要好好补补脑子了[泪]
0,我靠~//@coooooooola：肿麽我又缺钱又缺爱嘞 不开心[抓狂]
1,上面那块布条没看见吗？这是你的国旗？这是汪精卫南京政府的旗，认爹也要把爹脸记清楚啊[哈哈]
0,"回复@八月雪:你在黄河滩,喝着啤酒吃着烧烤,还[泪]让我这个等老婆下班的乍整! //@八月雪: [泪]"
1,离抽出大奖的日子越来越近了[可爱]
1,回复@炸酱面搭配糖蒜:西直门北大街狂雨不止[哈哈] //@炸酱面搭配糖蒜:老天都哭了哈哈 //@怂的载体:卧床[泪]听“伤心太平洋”
1,明显是正在播出的西班牙好声音借中国好声音炒作[哈哈]//@煮手老毒P:@草下凡人 @若水X 你们说//@颜杰: @煮手老毒P 西班牙翻译的干活
1,转起[鼓掌]靠谱的团队[good] //@猎人伞兵: #毕业旅行 我和西藏有个约定#当你行走在川藏线，膛过泥泞、绕过了九十九道弯，与一步一磕头徒步了数十甚至上百千米的藏族同胞相遇时；当你置身于雄伟的布达拉宫门前那成千上万顶礼膜拜的人群中时，你那一丝心动才达到了真正的极致。。。
1,本月吃过最清爽的午餐，没有之一，保证下午工作不瞌睡[亲亲]最爱芥蓝，简单汆煮放凉，套上脆滑的竹荪，点点金兰酱油，根根爽脆清甜；自种香椿和去皮桃仁，两种脆两种香，没有苦和涩。胡萝卜汁清甜无敌。@每日维他命Beijing @赵清晖
1,//@寒烟咖啡馆:回复@冬暖夏?小棉袄:[哈哈]杭州有的快了 //@冬暖夏?小棉袄:姐姐，这个待遇也太好了吧，为毛杭州没有这么好的福利 //@寒烟咖啡馆:回复@戴戴在发呆:[哈哈][哈哈]哦知道你了[偷笑]  //@戴戴在发呆:去早了哇，今天刚去。。。你还记得我么？[偷笑][偷笑][偷笑]还想管你要签名来着
1,#玩转海鸥节?全民齐给力#啦啦啦！寄奖品咯！[鼓掌] 再次恭喜@alyssa优兰露 获得第四届昆明海鸥节纪念台历一本，恭喜@小鱼溺水 获得昆航16cm机模一架~还有我们特别赠送的《昆明观鸥地图》哦！一切都已准备好，只等快递大哥咯~羡慕嫉妒不恨的粉丝们快来继续给力吧~地址在这里http://sinaurl.cn/hGA8Qw
1,大英国的警犬好萌[哈哈]
1,回复@典雅静界杨柳：你的形象价值百万！[哈哈] //@静老师:[鼓掌]
0,"这不是瞎说呢，都是按拼音排列的，我的第七个是北京周边旅游咨询//@女匪007：我的第七个是妹妹[吃惊]//@千王之王William:我Kao,第七个是我大学同学，还是个纯爷们儿[晕]// @MfkGss77 :绝Bee不敢，内是我健身教练。。。。。[酷]"
0,黄金周来临前的节奏[围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][围观][汗][汗][晕][晕] 我在这里:http://t.cn/z8AKWEZ
1,小可爱[爱你][爱你]
1,[酷][嘻嘻]
1,#高德地图哪都熟#高德地图广告上刊啦！（碰巧和老东家亚马逊的碰到一起[嘻嘻]）。哪位童鞋有看到？@高德地图 官微很快要启动神秘活动，大家关注哦！
1,[围观][围观][围观][鼓掌][鼓掌][鼓掌] //@王岗KngG:低调奢华有内涵！[嘻嘻][嘻嘻][给力]
0,七夕节，似乎是为了异地恋设计的吧：隔着银河两端，大洋彼岸嘛。你们同城同区甚至同屋的，庆祝是为了啥呢[晕]
0,//@今日悉尼: 哥错捏，哥也觉得小羊很可怜，别欺负它，把毛都给你们好了[泪] //@巍巍军团--小N：这明显是不羊道好吗 //@ 六月乍现：博主不人道还取笑别人 //@Kat_夏了夏天：并制定对该羊的详细治疗计划。。 //@MissPinkMa：哈哈哈最骇人听闻
1,幸福其实挺简单的，用心体会就能收获很多 [哈哈]
0,奶奶的横着看时，西凤酒底下那个我还以为有一款叫什么什么“大白妹子”的奶酒呢[抓狂]正过来一看[汗]“太白娇子”@兔拉拉810
1,一会去菜百，姐姐@久久莫须臾 要送我条项链！哈哈！！[嘻嘻] [嘻嘻] [嘻嘻]先谢谢姐姐了！爱死你了！有姐姐真幸福！姐姐[威武] [给力] [威武] [花心] [花心] [花心]
0,我操！令人发指！！！太心痛了！！！！！！[泪][泪][泪]直接看一分20秒处。
1,骚动的季节，必须有闷骚的装备！[嘻嘻][哈哈][嘻嘻]
0,#鼓浪屿浪游#其实我旅行不爱买东西，一是更喜轻装上阵，不愿意背用不着的东西上路，二来走过一些地方就会发现所谓的特色小店卖的东西都大同小异，何况现在有万能的淘宝，99%都能淘到。结果昨天还是犯晕买了一个能装ipad的帆布斜挎包，269砍到240元，结果找到wifi一查，淘宝90加运费100元就能搞定[失望]
0,升都升了也不能重来啊。。。他们会道歉吗？够呛吧//@东燕禾禾:中国人转起[怒]
0,[汗] //@新闻发盐人:今天还有雾，长相混沌的朋友继续出动相对象啦！昨天污染有点大，我到公园约会，半天没见女友来，一打电话她说她也坐在那个椅子上。我一摸身边还真有一裘皮大衣美女，亲了一阵后，发现是条哈士奇。[泪]
0,唉唉唉。[失望][生病][悲伤]为神马不是幸运数字7、虽然没中、但还是喜欢昨天的位置、第七个转发的！[太开心]早安～[爱你]
0,[泪]救救可怜的矮胖子
0,//@经典丶古诗词:戳中泪点[泪]
1,本周日我也在天津我要跟二人锅的老板吃二人锅[偷笑] //@慕岩百合网:本周日晚在天津 @非你莫属  新书签售后咱俩去二人锅吃饭好不[馋嘴]// @梁静Joleen :[话筒][给力]台历活动细则终于出台了[鼓掌]！天津的朋友想获得台历就去吃二人锅，外地的朋友想获得台历那就赶紧转发微博吧[嘻嘻][可爱]！
1,太忙[哈哈]//@付拥军F: 昨天1025今天876，忙[哈哈]@心泉之家 //@伍餐肉:???目??性?男主持又很逗，北京童鞋立刻收?和??吧。
1,@石-大-宇 ，看看这是谁？那个爱吃蛋糕的宝贝儿，[爱你]
1,那些有单反的帅哥们激动了有木有？！快转起来吧[哈哈]
1,收了。[爱你] [爱你]//@纸与温暖:亲，这是你的红五月。 // @我爱街拍 :转发微博。
1,亲，你是在炫耀吗？你放心，我也会都这里的[嘻嘻]
0,看Newsroom热血沸腾的[抓狂]，第一次有想改行的念头。
1,回复@老波头:你们为什么都要跟我吃的一色样啦[哈哈] //@老波头:你怎么跟我吃得一样的啦
1,[鼓掌] //@石小杰微博:不抓对不起人民![抓狂] //@京报刘洋:光靠一个王书记还不够 //@石小杰微博:太牛逼啦!抓抓统统地抓!岐山 人民支持你，做为老知青战友支持你！[鼓掌][鼓掌] //@妮霓蜀杰酒:真的假的？
0,//@拖延症de菲熊想吃雪糕:发源自中国的犬种有松狮，好像还有个什么西藏狮子犬。。。。不熟悉，请教@肉感香艳又刺激  //@月光下滴猫: [泪]
1,可以学习~，但时间长了请您加点东西~。规矩是不能拍照、不能搭讪、不能影响其他客人~[嘻嘻]
1,[哈哈]这里下雨了，财神来鸟。@临海听风的时光 我在这里:http://t.cn/zj5jbfz
1,绝对值得的一次咖啡创业分享课！//@Seafar的咖啡日记:邮箱要给我挤爆了...//@中国咖啡馆联盟: 筛选工作开始了！报名的人比较多，大家稍安勿躁[嘻嘻]
0,我擦[怒][怒]//@大C就是CRAZY:最不能的就是把?重物品???~ //@北娃大王:有电脑！师傅！！！[衰] //@岩熔黑:啥丢了//@陈曦Asa: 什么世界啊！要把人逼疯吗？
0,也没去。。。//@林萍果Sophiapple:@小--秦--秦  当年怎么没带我去[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂] // @环球音乐榜 : 全世界最美的???――Stuttgart-City-Library
0,[怒]这个人都三天没回家了，画圈圈诅咒那些让他回不了家的大坏蛋。[抓狂]
0,[泪] 好悲伤 //@影像秘密: 知道为什么不敢对这个国家太绝望和下狠手吗？因为经常开车去玩之时，会碰到叫人哭都不出来的中国的脊梁！谁在托着中国啊？是他们这些土的掉渣，穷的要死，却会为了教育而不惜一切代价的村长啊教师啊！他们根本穷到只剩下一把力气了，还在相信知识和国家
0,神奇的章鱼保罗复活了[晕][晕][晕][晕]@老沉 @微博小秘书
0,回复@东京大胃王:好，那我去找找[握手] //@东京大胃王:有些超市买的到，上个月我就买到过两回，炒厚?げ很好吃 //@马剑是谁:回复@蜡笔将军:日本买不到青蒜[衰]  //@蜡笔将军:喜欢这个，新宿店现在有没？[馋嘴]
1,科幻片的感觉~~~有木有！有木有！//@微博搞笑排行榜:有型！[鼓掌]
0,"回复@一个傻傻地活着的天才:[泪] //@一个傻傻地活着的天才:主人,带上我!"
0,下不去的，下去了肯定不成人形了[泪]
0,今晚与食神戴龙先生聚在@雕爷牛腩 蓝色港湾新店。今天的重头戏是食神戴龙先生亲自料理压轴主菜食神牛腩。果然不同凡响，牛肉软烂香味十足，土豆焦香软糯。雕爷牛腩春季新菜，又添新花样：活体生菜，带着根须的无土栽培蔬菜，直接撕着吃。春意盎然金刚葫芦娃，真够奇思妙想的，今晚又破戒啦。[抓狂]
1,定会大火！恭喜！[威武][给力] //@张萌杰:恭喜！ //@徽州小生Li:祝贺！越来越好！越来越火！[太开心]@侯林林微博 @张萌杰 @Michelle901013 //@朱_江宏:[good]
1,[可爱]广州的春天！ //@广州第一:广州，早安~
0,回复@转体两周半零一个多月:他们不是在巡演，他们是宣传队，是播种机。星星之火可以燎原。全世界需要他们。太TM感人了！[泪] //@转体两周半零一个多月:都是为了观众好[泪] //@不是熊猫也爱竹:师父的好徒弟，父亲的好儿子。太感人了！应该加大炒作力度[威武]
1,大家都去过吗~？[嘻嘻]//@旅途絮语: [太开心]真希望有机会去见识一下！
1,哎呀，帅啊[鼓掌]
0,嗯，弄乱你头发的不是零下十五度的风，是发型师................我胃痛。 //@嘉睿W:为什么要放这张啊[泪]还是@song寿松 手抖时候照的[汗]为了我们的微博春晚，不过再丑我也要转出来。好节目多多，请大家持续关注
1,已是凌晨，大蜜@徐家二胖 一直陪我录制节目，可她明天还要早起工作心有愧疚?[委屈]最关键的是晚上电梯都停了[生病]，她还要爬九层楼[失望]，下节目直接@北京金鼎轩 走起?给大蜜补养?亲爱的，爬楼有力气！[good][亲亲]
1,#2013CBC&SCAE咖啡烘焙 Level 1#哥伦比亚咖啡行业协会大中华区代表吴嘉航先生（左二）来探班[嘻嘻]
1,[鼓掌]汪星人真牛X
0,还没停下喘口气就又要周一了，又要开始各种忙，第一项挑战就是 明天要穿什么啊？秋天还没过就到冬天了[泪] 暖气啊 什么时候来啊[泪]
1,回复@js大白兔子:呵呵，现在正好有活动，龙虾买一送一！[嘻嘻] //@js大白兔子:打个折吧，或者送个饮料？ //@js大白兔子:哈哈，已经订好今晚的4人餐[馋嘴][馋嘴]
0,不是说零下16度吗？我这里显示零下21度！！@丽莎 我的ugg算是买对了[泪]
1,[哈哈][哈哈][good]
0,我已经不次含糖巧克力、不次甜品冰激凌、不次高热能滴饮料很久了。为毛表面张力还在膨胀啊。。。难道，真滴代谢到了喝冷水都长肉滴阶段[泪][泪][泪][泪]
1,回复@鬼灵精怪小猴子:[嘻嘻]我把你嫁出去鸽子蛋送我 //@鬼灵精怪小猴子:回复@淡淡的水水:[好激动]快快 都来娶鸽子蛋吧
0,//@逆水池: [衰] //@催大喵醒醒嘿:真特么是舌尖上的中国。。。//@谢小聪: 卧槽…………最近世界是怎么了
0,泰国人喜欢这种不费脑子的学习方法。[偷笑][偷笑]话说，我一到屏幕上就脸好胖啊[失望][失望]
